PROVINCIE,BRIN,INSTELLINGSCODE,VESTIGINGSCODE,NAAM,STRAATNAAM,HUISNUMMER,POSTCODE,PLAATSNAAM,GEMEENTENAAM,DENOMINATIE,TELEFOONNUMMER,INTERNETADRES,ONDERWIJSSTRUCTUUR,VAKANTIEREGIO
Overijssel,40596,02XJ,02XJ02,Reggesteyn Christelijke Scholengemeenschap voor Pro-Vmbo-Havo-Atheneum-Gymnasium,Cattelaar,2,7461 PK,RIJSSEN,RIJSSEN-HOLTEN,Bijzonder,548533800, ,VBO/MAVO/PRO,Noord
Overijssel,40596,02XJ,02XJ05,Reggesteyn Christelijke Scholengemeenschap voor Pro-Vmbo-Havo-Atheneum-Gymnasium,Morsweg,4,7461 AG,RIJSSEN,RIJSSEN-HOLTEN,Bijzonder, ,www.reggesteyn.nl,VBO,Noord
Overijssel,40722,02UX,02UX00,Vechtdal College Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo,Burg Schuitestraat,3,7772 BS,HARDENBERG,HARDENBERG,Bijzonder,523281428,www.vechtdalcollege.nl,VBO/MAVO/HAVO/VWO,Noord
Overijssel,40722,02UX,02UX01,Vechtdal College Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo,Botermanswijk,1,7701 AW,DEDEMSVAART,HARDENBERG,Bijzonder,523612433, ,VBO/MAVO,Noord
Overijssel,40722,02UX,02UX06,Vechtdal College Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo,Balkerweg,2,7731 RZ,OMMEN,OMMEN,Bijzonder,529408330,www.vechtdalcollege.nl,VBO/MAVO/HAVO/VWO,Noord
Overijssel,40810,01AA,01AA00,Stichting Landstede,Rechterland,1,8024 AH,ZWOLLE,ZWOLLE,Bijzonder,888508008,www.landstedegroep.nl,VBO/MAVO/HAVO/VWO,Noord
Overijssel,40810,01AA,01AA57,Landstede loc. Thomas a Kempis Beroepscollege,Schuurmanstraat,1,8011 KC,ZWOLLE,ZWOLLE,Bijzonder,888508888,www.landstedegroep.nl,VBO/MAVO/HAVO/VWO,Noord
Overijssel,40810,01AA,01AA58,Landstede loc. TalentStad Beroepscollege,Blaloweg,1,8041 AH,ZWOLLE,ZWOLLE,Bijzonder,888508008,www.landstede.nl/voortgezetonderwijs,VBO,Noord
Overijssel,40810,01AA,01AA59,Landstede loc. JenaXL,Koningin Wilhelminastr,93,8019 AL,ZWOLLE,ZWOLLE,Bijzonder,888508888,www.landstedegroep.nl,VBO/MAVO/HAVO/VWO,Noord
Overijssel,40810,01AA,01AA60,Landstede loc. Landstede Internationale Schakelklas (ISK),Rechterland,1,8024 AH,ZWOLLE,ZWOLLE,Bijzonder,888508888,www.landstedegroep.nl,HAVO/VWO,Noord
Overijssel,40810,01AA,01AA61,CSE Topsportacademie Nederland,Boerendanserdijk,2-A,8024 AH,ZWOLLE,ZWOLLE,Bijzonder,888508888,https://www.landstedegroep.nl/,VBO/MAVO/HAVO/VWO,Noord
Overijssel,40810,01AA,01AA62,Landstede,Rieteweg,12,8041 AK,ZWOLLE,ZWOLLE,Bijzonder,888508325,www.landstedegroep.nl,BRUGJAAR,Noord
Overijssel,40810,01AA,01AA68,ROCV Landstede vestiging Thomas a Kempis college,Assendorperdijk,55,8012 EG,ZWOLLE,ZWOLLE,Bijzonder,888508888,www.landstedegroep.nl,VBO/MAVO/HAVO/VWO,Noord
Overijssel,40979,31JC,31JC01,Zone.college vmboAlmelo,Bornerbroeksestraat,348,7609 PH,ALMELO,ALMELO,Bijzonder,882620100,www.zonecollege.nl,VBO,Noord
Overijssel,40979,31JC,31JC04,Zone.college vmbo Enschede,Hengelosestraat,481,7521 AG,ENSCHEDE,ENSCHEDE,Bijzonder,882620600,www.zonecollege.nl,VBO,Noord
Overijssel,40979,31JC,31JC06,Zone.college vmbo Zwolle,Koggelaan,7,8017 JN,ZWOLLE,ZWOLLE,Bijzonder,884671120,www.zonecollege.nl,VBO,Noord
Overijssel,41142,29WG,29WG00,"de Passie, Evangelische school voor Vmbo-tl, Havo, Vwo",Esrand,2,7642 ZZ,WIERDEN,WIERDEN,Bijzonder,883372820,www.passie.net,MAVO/HAVO/VWO,Noord
Overijssel,41295,16GZ,16GZ00,Regionale Scholengemeenschap Tromp Meesters voor Lyc Havo Mavo Vbo Lwoo,Lijsterbesstraat,1,8331 NS,STEENWIJK,STEENWIJKERLAND,Openbaar,521514137,www.rsgtrompmeesters.nl,VBO/MAVO/HAVO/VWO,Noord
Overijssel,41295,16GZ,16GZ01,Regionale Scholengemeenschap Tromp Meesters voor Lyc Havo mavo Vbo Lwoo,Stationsstraat,40,8331 GK,STEENWIJK,STEENWIJKERLAND,Openbaar,521512220, ,VBO,Noord
Overijssel,41295,16GZ,16GZ03,"RSG Tromp Meesters voor Lyc Havo Mavo Vbo Lwoo, loc. voor basis, kader en TL",Stationsstraat,40-A,8331 GK,STEENWIJK,STEENWIJKERLAND,Openbaar,521521401,www.rsgtrompmeesters.nl,VBO/MAVO,Noord
Overijssel,41295,23WU,23WU00,Christelijke Scholengemeenschap voor Mavo en Vbo Eekeringe,Oostwijkstraat,8,8331 ED,STEENWIJK,STEENWIJKERLAND,Bijzonder,521513527,www.eekeringe.nl,VBO/MAVO,Noord
Overijssel,41295,29VY,29VY00,RSG Tromp Meesters Praktijkschool,Stationsstraat,40,8331 GK,STEENWIJK,STEENWIJKERLAND,Openbaar,521512220, ,PRO,Noord
Overijssel,41429,02VB,02VB00,"Ichthus College Scholengemeenschap voor Lyceum, Havo, Vmbo, Lwoo",Jan Ligthartstraat,1,8265 CJ,KAMPEN,KAMPEN,Bijzonder,888508008,www.landstede.nl/voortgezetonderwijs,VBO/MAVO/HAVO/VWO,Noord
Overijssel,41429,02VB,02VB01,Ichthus College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Jan Ligthartstraat,1,8265 CJ,KAMPEN,KAMPEN,Bijzonder,888508008,https://www.landstedegroep.nl/,VWO,Noord
Overijssel,41429,02VB,02VB03,Ichthus College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Zandbergstraat,2,8271 VH,IJSSELMUIDEN,KAMPEN,Bijzonder,888508008,www.ssco.nl,VBO/MAVO,Noord
Overijssel,41429,02VB,02VB07,Ichthus College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Flevoweg,68,8265 PL,KAMPEN,KAMPEN,Bijzonder,888508008,www.ichthus-dijk.nl,VBO,Noord
Overijssel,41429,07ZI,07ZI00,Ichthus College School voor Praktijkonderwijs,Flevoweg,68,8265 PL,KAMPEN,KAMPEN,Bijzonder,888508008,www.landstede.nl,PRO,Noord
Overijssel,41430,02VT,02VT00,Carolus Clusius College voor Lyceum Havo Mavo Vbo Lwoo,Kamperweg,1,8019 AV,ZWOLLE,ZWOLLE,Bijzonder,888508008,https://www.landstedegroep.nl/,VBO/MAVO/HAVO/VWO,Noord
Overijssel,41430,02VT,02VT01,Agnieten College Zwartsluis voor Lyceum Havo Mavo Vbo Lwoo,Rondweg,2,8064 PA,ZWARTSLUIS,ZWARTEWATERLAND,Bijzonder,888507430,agnietenzwartsluis.nl,VBO/MAVO,Noord
Overijssel,41430,02VT,02VT02,Talentstad Beroepscollege,Blaloweg,1,8041 AH,ZWOLLE,ZWOLLE,Bijzonder,888508008,https://www.landstedegroep.nl/,VBO,Noord
Overijssel,41430,02VT,02VT04,Agnieten College Nieuwleusen voor Lyceum Havo Mavo Vbo Lwoo,Kon.Julianalaan,10,7711 KK,NIEUWLEUSEN,DALFSEN,Bijzonder,888508008, ,VBO/MAVO,Noord
Overijssel,41430,02VT,02VT05,Meander College,Dobbe,37,8032 JW,ZWOLLE,ZWOLLE,Bijzonder,888508008,https://www.landstedegroep.nl/,VBO/MAVO/HAVO/VWO,Noord
Overijssel,41430,02VT,02VT12,Agnieten College voor Lyceum Havo Mavo Vbo Lwoo,Koningin Wilhelminastr,93,8019 AL,ZWOLLE,ZWOLLE,Bijzonder, , ,VBO/MAVO/HAVO/VWO,Noord
Overijssel,41430,02VT,02VT13,Agnieten College voor Lyceum Havo Mavo Vbo Lwoo,Rieteweg,12,8041 AK,ZWOLLE,ZWOLLE,Bijzonder, , ,VBO/MAVO/HAVO/VWO,Noord
Overijssel,41430,02VT,02VT14,Agnieten College voor Lyceum Havo Mavo Vbo Lwoo,Schuurmanstraat,1,8011 KC,ZWOLLE,ZWOLLE,Bijzonder, , ,VWO,Noord
Overijssel,41430,05VN,05VN00,Talentstad Praktijkonderwijs,Blaloweg,1-A,8041 AH,ZWOLLE,ZWOLLE,Bijzonder,888508008,https://www.landstedegroep.nl/,PRO,Noord
Overijssel,41769,01RL,01RL01,Jacobus Fruijtier Scholengemeenschap v Lyceum Havo Mavo Vbo Lwoo,De Stroekeld,142,7463 CA,RIJSSEN,RIJSSEN-HOLTEN,Bijzonder,548542205,www.jfsg.nl,VBO/MAVO/HAVO,Noord
Overijssel,41804,00AH,00AH00,"Het Stedelijk Kottenpark praktijkonderwijs, vmbo, havo, atheneum en gymnasium",Lyceumlaan,30,7522 GK,ENSCHEDE,ENSCHEDE,Openbaar,534800000,www.hetstedelijk.nl,VBO/MAVO/HAVO/VWO,Noord
Overijssel,41804,00AH,00AH07,"Het Stedelijk College Zuid praktijkonderwijs, vmbo, havo, atheneum en gymnasium",Tiemeister,20,7541 WG,ENSCHEDE,ENSCHEDE,Openbaar,534821100, ,VBO/MAVO/HAVO/VWO,Noord
Overijssel,41804,00AH,00AH08,"Het Stedelijk Zwering praktijkonderwijs, vmbo, havo, atheneum en gymnasium",Jan Vermeerstraat,49,7545 BN,ENSCHEDE,ENSCHEDE,Openbaar,534821280, ,VBO/MAVO,Noord
Overijssel,41804,00AH,00AH09,"Het Stedelijk Innova praktijkonderwijs, vmbo, havo, atheneum en gymnasium",Gronausestraat,300,7533 BM,ENSCHEDE,ENSCHEDE,Openbaar,534821260,www.hetstedelijk.nl,VBO/MAVO/HAVO,Noord
Overijssel,41804,00AH,00AH11,"Het Stedelijk ISK praktijkonderwijs, vmbo, havo, atheneum en gymnasium",Mekkelholtspad,4,7523 DC,ENSCHEDE,ENSCHEDE,Openbaar,534821380, ,BRUGJAAR,Noord
Overijssel,41804,00AH,00AH17,"Het Stedelijk Alpha praktijkonderwijs, vmbo, havo, atheneum en gymnasium",Wethouder Beversstraat,195,7543 BK,ENSCHEDE,ENSCHEDE,Openbaar,534821300, ,VBO/MAVO,Noord
Overijssel,41804,00AH,00AH18,"Het Stedelijk Diekman praktijkonderwijs, vmbo, havo, atheneum en gymnasium",J.J. van Deinselaan,32,7541 PE,ENSCHEDE,ENSCHEDE,Openbaar, , ,VBO/MAVO,Noord
Overijssel,41804,00AH,00AH19,"Tienercollege Flor���s praktijkonderwijs, vmbo, havo, atheneum en gymnasium",Dotterbloemstraat,75,7531 TB,ENSCHEDE,ENSCHEDE,Openbaar, , ,BRUGJAAR,Noord
Overijssel,41804,19NG,19NG00,Het Stedelijk Diekman praktijkonderwijs,J.J. van Deinselaan,32,7541 PE,ENSCHEDE,ENSCHEDE,Openbaar,534821501,www.hetstedelijk.nl,PRO,Noord
Overijssel,41889,12IR,12IR05,Scholengemeenschap de Nieuwe Veste voor Lyceum Havo Mavo Vbo Lwoo,Piet Heinstraat,1,7772 ZJ,HARDENBERG,HARDENBERG,Openbaar,523262170,www.denieuweveste.nl,VBO/MAVO/HAVO,Noord
Overijssel,41889,12IR,12IR11,Scholengemeenschap de Nieuwe Veste voor Lyceum Havo Mavo Vbo Lwoo,Sportboulevard,5,7772 SL,HARDENBERG,HARDENBERG,Openbaar,524593800,www.denieuweveste.nl,BRUGJAAR,Noord
Overijssel,42623,17BZ,17BZ00,Van der Capellen Scholengemeenschap voor ATH HAVO MAVO VBO LWOO,Lassuslaan,232,8031 XM,ZWOLLE,ZWOLLE,Openbaar,384262850,www.capellensg.nl,VBO/MAVO/HAVO/VWO,Noord
Overijssel,42623,17BZ,17BZ02,Van der Capellen Scholengemeenschap voor ATH HAVO MAVO VBO LWOO,De Lange Slagen,29-A,8131 DP,WIJHE,OLST-WIJHE,Openbaar,570521482,www.capellenborg.nl,VBO/MAVO/HAVO/VWO,Noord
Overijssel,42623,17BZ,17BZ04,Van der Capellen Scholengemeenschap voor ATH HAVO MAVO VBO LWOO,Langewijk,166,7701 AK,DEDEMSVAART,HARDENBERG,Openbaar,523615851, ,VBO/MAVO/HAVO/VWO,Noord
Overijssel,42623,19UO,19UO00,Praktijkschool Het Kwartiers,Russenweg,3,8041 AL,ZWOLLE,ZWOLLE,Openbaar,384262800,www.thorbecke-zwolle.nl,PRO,Noord
Overijssel,42623,19UO,19UO01,Praktijkschool Het Kwartiers,Sleedoornstraat,1,8013 XE,ZWOLLE,ZWOLLE,Openbaar, , ,PRO,Noord
Overijssel,42623,20CF,20CF00,Gymnasium Celeanum,Zoom,37,8032 EM,ZWOLLE,ZWOLLE,Openbaar,384552820,www.celeanum.nl,VWO,Noord
Overijssel,42623,20CF,20CF01,Gymnasium Celeanum,Westerlaan,40,8011 CC,ZWOLLE,ZWOLLE,Openbaar, , ,VWO,Noord
Overijssel,42623,20DB,20DB00,Thorbecke Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo,Dokter van Heesweg,1,8025 AB,ZWOLLE,ZWOLLE,Openbaar,384564560,www.thorbecke-zwolle.nl,VBO/MAVO/HAVO/VWO,Noord
Overijssel,42623,20DB,20DB03,Thorbecke Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo,Russenweg,3,8041 AL,ZWOLLE,ZWOLLE,Openbaar,384262800,www.thorbecke-zwolle.nl,VBO/MAVO,Noord
Overijssel,42623,20DB,20DB11,Thorbecke SGM voor Ath Havo Mavo Vbo Lwoo,Sleedoornstraat,1,8013 XE,ZWOLLE,ZWOLLE,Bijzonder, , ,VBO/MAVO,Noord
Overijssel,42718,31LB,31LB00,Pvo Deventer voor havo en vwo,Zwolseweg,96,7412 AR,DEVENTER,DEVENTER,Bijzonder,570567465,www.persoonlijkvo.nl,HAVO/VWO,Noord
Overijssel,43837,17VS,17VS00,Greijdanus School voor LWOO PRO VMBO HAVO VWO,Campus,5,8017 CB,ZWOLLE,ZWOLLE,Bijzonder,384698698,www.greijdanus.nl,VBO/MAVO/HAVO/VWO/PRO,Noord
Overijssel,43837,17VS,17VS02,Greijdanus School voor LWOO VMBO HAVO VWO,Deppenbroekstraat,4,7523 PB,ENSCHEDE,ENSCHEDE,Bijzonder,384698530, ,VBO/MAVO,Noord
Overijssel,43837,17VS,17VS03,Greijdanus School voor LWOO VMBO HAVO VWO,Burg Schuitestraat,7-A,7772 BS,HARDENBERG,HARDENBERG,Bijzonder,384698500, ,VBO/MAVO/HAVO/VWO,Noord
Overijssel,53653,04HR,04HR00,Openbare Scholengemeenschap Erasmus Lyceum Havo Mavo Vbo Lwoo,Sluiskade Noordzijde,68,7602 HT,ALMELO,ALMELO,Openbaar,546480800,www.het-erasmus.nl,VBO/MAVO/HAVO/VWO,Noord
Overijssel,53653,04HR,04HR04,Openbare Scholengemeenschap Erasmus Lyceum Havo Mavo Vbo Lwoo,Sluiskade Noordzijde,126-A,7603 XZ,ALMELO,ALMELO,Openbaar,546480800, ,VBO/MAVO,Noord
Overijssel,53653,04HR,04HR06,Openbare Scholengemeenschap Erasmus Lyceum Havo Mavo Vbo Lwoo,Sluiskade Noordzijde,56,7602 HS,ALMELO,ALMELO,Openbaar, , ,HAVO/VWO,Noord
Overijssel,53653,04HR,04HR07,Openbare Scholengemeenschap Erasmus Lyceum Havo Mavo Vbo Lwoo,Cesar Franckstraat,1,7604 JE,ALMELO,ALMELO,Openbaar,546480800,www.het-erasmus.nl,BRUGJAAR,Noord
Overijssel,53653,04HR,04HR08,Openbare Scholengemeenschap Erasmus Lyceum Havo Mavo Vbo Lwoo,Sluiskade Zuidzijde,119,7607 XV,ALMELO,ALMELO,Openbaar,546480800,www.het-erasmus.nl,VBO/MAVO/HAVO/VWO,Noord
Overijssel,53653,19UP,19UP00,PrO Erasmus,Horstlaan,1,7602 AM,ALMELO,ALMELO,Openbaar,546492400,www.het-erasmus.nl,PRO,Noord
Overijssel,53653,20CS,20CS00,OSG Hengelo voor LYC HAVO MAVO VBO LWOO,Sloetsweg,155,7556 HM,HENGELO OV,HENGELO,Openbaar,742919860,www.osghengelo.nl,VBO/MAVO/HAVO/VWO,Noord
Overijssel,53653,20CS,20CS04,OSG Hengelo voor LYC HAVO MAVO VBO LWOO,Fre Cohenstraat,10,7556 PS,HENGELO OV,HENGELO,Openbaar,747504850,www.ctstorkcollege.nl,VBO/MAVO,Noord
Overijssel,53653,20CS,20CS07,OSG Hengelo voor LYC HAVO MAVO VBO LWOO,Sloetsweg,153,7556 HM,HENGELO OV,HENGELO,Openbaar,742914629,www.osghengelo.nl,VBO/MAVO/HAVO/VWO,Noord
Overijssel,53653,23EJ,23EJ00,T Genseler,Jasmijnstraat,15,7552 AH,HENGELO OV,HENGELO,Openbaar,742916257,www.hetgenseler.nl,PRO,Noord
Overijssel,62181,03ZY,03ZY00,School voor Praktijkonderwijs De Maat,Baron van Fridaghstraat,137-B,7731 DL,OMMEN,OMMEN,Bijzonder,529451062,www.demaatpro.nl,PRO,Noord
Utrecht,13360,17AN,17AN00,Minkema College voor Lwoo Vmbo Havo Atheneum Gymnasium,Minkemalaan,1,3446 GL,WOERDEN,WOERDEN,Openbaar,348484100,www.minkema.nl,HAVO/VWO,Midden
Utrecht,13360,17AN,17AN01,Minkema College voor Lwoo Vmbo Havo Atheneum Gymnasium,Steinhagenseweg,3-A,3446 GP,WOERDEN,WOERDEN,Openbaar,348484100,www.minkema.nl,VBO/MAVO,Midden
Utrecht,13693,16YV,16YV02,Regionale Scholengemeenschap Pantarijn voor Lyc Havo Mavo Vbo Pro Lwoo,Nieuwe Veenendaalseweg,137,3911 MG,RHENEN,RHENEN,Openbaar,317612515,www.pantarijn.nl,VBO/MAVO,Midden
Utrecht,29278,00MK,00MK00,Katholiek Scholengemeenschap De Breul voor Gymnasium Atheneum Havo en Mavo,Arnhemse Bovenweg,98,3708 AG,ZEIST,ZEIST,Bijzonder,306915604,www.de-breul.nl,MAVO/HAVO/VWO,Midden
Utrecht,30718,00JT,00JT00,Gereformeerde Scholengemeenschap Guido voor Lyceum HAVO MAVO VBO LWOO,Paladijnenweg,251,3813 DH,AMERSFOORT,AMERSFOORT,Bijzonder,334792999,www.guido.nl,VBO/MAVO/HAVO/VWO,Midden
Utrecht,30718,00JT,00JT02,Gereformeerde Scholengemeenschap Guido voor Lyceum HAVO MAVO VBO LWOO,Arnhemseweg,65,3817 CB,AMERSFOORT,AMERSFOORT,Bijzonder,334640520,www.guido.nl,VBO/MAVO/HAVO,Midden
Utrecht,30718,00JT,00JT06,Gereformeerde Scholengemeenschap Guido  voor Lyceum HAVO MAVO VBO LWOO,Paladijnenweg,253,3813 HX,AMERSFOORT,AMERSFOORT,Bijzonder,334792900,www.guido.nl,VBO/MAVO/HAVO/VWO,Midden
Utrecht,40094,00RO,00RO00,Amadeus Lyceum voor Vwo Havo Mavo,Burchtpoort,3,3452 MD,VLEUTEN,UTRECHT,Bijzonder,306774338,www.amadeuslyceum.nl,MAVO/HAVO/VWO,Midden
Utrecht,40094,00RO,00RO03,Amadeus Lyceum voor Vwo Havo Mavo,Teunisbloemlaan,54,3452 CB,VLEUTEN,UTRECHT,Overige, ,www.pcouwillibrord.nl,MAVO/HAVO/VWO,Midden
Utrecht,40094,01EK,01EK00,"Kranenburg, School voor Praktijkonderwijs",Tamboersdijk,9,3582 TZ,UTRECHT,UTRECHT,Bijzonder,302512492,www.pro-kranenburg.nl,PRO,Midden
Utrecht,40094,01KF,01KF00,"Sint Gregorius College SGS v Atheneum Havo Mavo, loc Waldorf Utrecht",Van Asch van Wijckskade,20,3512 VS,UTRECHT,UTRECHT,Bijzonder,302326795,https://www.waldorfutrecht.nl/,MAVO/HAVO/VWO,Midden
Utrecht,40094,01KF,01KF04,"Sint Gregorius College Scholengemeenschap voor Atheneum Havo Mavo, loc. Descart",Grebbeberglaan,7,3527 VX,UTRECHT,UTRECHT,Bijzonder,302326795,https://www.descart.nl,MAVO/HAVO/VWO,Midden
Utrecht,40094,01KF,01KF05,"Sint Gregorius College Scholengemeenschap voor Atheneum Havo Mavo, loc. Limus",Oesterzwam,1,3451 HB,VLEUTEN,UTRECHT,Bijzonder,305112000,www.limus.nl,MAVO/HAVO/VWO,Midden
Utrecht,40094,01KF,01KF06,"Sint Gregorius College, locatie Globe TopHavo",Bontekoelaan,1,3526 RA,UTRECHT,UTRECHT,Bijzonder, ,www.globecollege.nl,HAVO,Midden
Utrecht,40094,02UE,02UE00,Scholengemeenschap St Bonifatius College Lyceum Havo,Burg Fockema Andreaelaan,7-9,3582 KA,UTRECHT,UTRECHT,Bijzonder,302512315,www.boni.nl,HAVO/VWO,Midden
Utrecht,40094,03OY,03OY00,Niftarlake College Christelijke Scholengemeenschap voor Atheneum Havo Mavo,Pauwenkamp,151,3607 GK,MAARSSEN,STICHTSE VECHT,Bijzonder,346567772,www.niftarlake.nl,MAVO/HAVO/VWO,Midden
Utrecht,40094,03OY,03OY01,Niftarlake College Christelijke Scholengemeenschap voor Atheneum Havo Mavo,Pauwenkamp,152,3607 GK,MAARSSEN,STICHTSE VECHT,Bijzonder, , ,MAVO/HAVO/VWO,Midden
Utrecht,40094,07BM,07BM00,"De Baanbreker, school voor praktijkonderwijs",Baden Powellweg,1,3401 RR,IJSSELSTEIN,IJSSELSTEIN,Bijzonder,306886699,www.svp-debaanbreker.nl,PRO,Midden
Utrecht,40094,07BM,07BM01,Praktijkschool De Baanbreker,Handboog,4,3994 AD,HOUTEN,HOUTEN,Bijzonder, ,https://www.svp-debaanbreker.nl/,PRO,Midden
Utrecht,40094,14OY,14OY00,Gerrit Rietveld College,Eykmanlaan,1200,3571 KH,UTRECHT,UTRECHT,Bijzonder,302712214,www.gerritrietveldcollege.nl,MAVO/HAVO/VWO,Midden
Utrecht,40094,16PA,16PA00,Christelijk Gymnasium,Koningsbergerstraat,2,3531 AJ,UTRECHT,UTRECHT,Bijzonder,302843000,www.cgu.nl,VWO,Midden
Utrecht,40094,17GM,17GM00,Oosterlicht College PC SGM V ATH HAVO MAVO VBO,Dieselbaan,10,3439 MV,NIEUWEGEIN,NIEUWEGEIN,Bijzonder,306004800,www.oosterlicht.nl,VBO/MAVO/HAVO/VWO,Midden
Utrecht,40094,17GM,17GM02,Lekpoort College Sgm V Vwo Havo Mavo Vbo,Uithoflaan,1,4133 GZ,VIANEN UT,VIJFHEERENLANDEN,Bijzonder,347325620,www.oosterlicht.nl,VBO/MAVO/HAVO,Midden
Utrecht,40094,18AN,18AN00,"Globe College, brede school voor vmbo, basis, kader en theoretische leerweg",Bontekoelaan,1,3526 RA,UTRECHT,UTRECHT,Bijzonder,305112000,https://www.globecollege.nl,VBO/MAVO,Midden
Utrecht,40094,18AN,18AN06,"Globe College, brede school voor vmbo, basis, kader en theoretische leerweg",Nobeldwarsstraat,9,3512 EW,UTRECHT,UTRECHT,Bijzonder, , ,VBO,Midden
Utrecht,40094,18AN,18AN07,"Globe College, brede school voor vmbo, basis, kader en theoretische leerweg",Van Lieflandlaan,117,3571 AA,UTRECHT,UTRECHT,Bijzonder,307537300,opdc-utrecht.nl,BRUGJAAR,Midden
Utrecht,40094,23VD,23VD00,Broeckland College voor Mavo Vbo Lwoo,Engel de Ruijterstraat,40,3621 CV,BREUKELEN,STICHTSE VECHT,Bijzonder,364262408,www.broeckland.nl,VBO/MAVO,Midden
Utrecht,40132,02VR,02VR00,Christelijk Lyceum Zeist voor VWO HAVO MAVO VMBO LWOO,Lindenlaan,23,3707 EP,ZEIST,ZEIST,Bijzonder,343489911,www.cvog.nl,VBO/MAVO/HAVO/VWO,Midden
Utrecht,40132,02VR,02VR02,Christelijk college Zeist voor VWO HAVO MAVO VMBO LWOO,Graaf Adolflaan,4,3708 XB,ZEIST,ZEIST,Bijzonder,343489911,www.ccz.nu,VBO,Midden
Utrecht,40132,02VR,02VR04,Christelijk Lyceum Zeist voor VWO HAVO MAVO VMBO LWOO,Driebergsestraatweg,6-C,3941 ZX,DOORN,UTRECHTSE HEUVELRUG,Bijzonder,343489911,www.revius.nl,VBO/MAVO/HAVO/VWO,Midden
Utrecht,40132,02VR,02VR05,Christelijk Lyceum Zeist voor VWO HAVO MAVO VMBO LWOO,Remus,4,3962 KT,WIJK BIJ DUURSTEDE,WIJK BIJ DUURSTEDE,Bijzonder,343489911,www.reviuswijk.nl,VBO/MAVO/HAVO,Midden
Utrecht,40132,02VR,02VR08,Christelijk Lyceum Zeist voor VWO HAVO MAVO VMBO LWOO,Prof. Lorentzlaan,16,3701 CC,ZEIST,ZEIST,Bijzonder,343489911, ,VBO,Midden
Utrecht,40132,26HY,26HY00,Seyster College voor Praktijkonderwijs,Bergweg,97,3707 AC,ZEIST,ZEIST,Bijzonder,343489911,www.seystercollege.nl,PRO,Midden
Utrecht,40132,26HY,26HY02,Seyster College voor Praktijkonderwijs,Hoog Kanje,270-A,3708 DL,ZEIST,ZEIST,Bijzonder, , ,PRO,Midden
Utrecht,40180,00ML,00ML00,Meerscholen - rk sg voor lyceum havo mavo vmbo,Daam Fockemalaan,12,3818 KG,AMERSFOORT,AMERSFOORT,Bijzonder,334612984,www.hetnieuweeemland.nl,VBO/MAVO/HAVO/VWO,Midden
Utrecht,40180,00ML,00ML02,Meerscholen - Muurhuizen,Zangvogelweg,4,3815 DL,AMERSFOORT,AMERSFOORT,Bijzonder,334727721,www.mavomuurhuizen.nl,VBO/MAVO/HAVO,Midden
Utrecht,40180,00ML,00ML05,Meerscholen v Lyc Havo Mavo Vbo Lwoo- 't Hooghe Landt,Trompetstraat,1,3822 CK,AMERSFOORT,AMERSFOORT,Bijzonder,334559363,www.hooghelandt.nl,VBO/MAVO/HAVO/VWO,Midden
Utrecht,40180,00ML,00ML09,Meerscholen - Het Element,Kaliumweg,2,3812 PT,AMERSFOORT,AMERSFOORT,Bijzonder,334728203,www.hetelement.eu,VBO/MAVO,Midden
Utrecht,40180,00ML,00ML12,Meerscholen v Lyc Havo Mavo Vbo Lwoo - 't Hooghe Landt,Parelhoenstraat,4,3815 AG,AMERSFOORT,AMERSFOORT,Bijzonder,334752764,www.hooghelandt.nl,VBO/MAVO/HAVO/VWO,Midden
Utrecht,40180,14RC,14RC00,Meerscholen - chr sg voor lyceum havo mavo vmbo,Paladijnenweg,101,3813 DC,AMERSFOORT,AMERSFOORT,Bijzonder,334229020,www.farel.nl,VBO/MAVO/HAVO/VWO,Midden
Utrecht,40180,14RC,14RC02,Meerscholen - Taalcentrum Amersfoort,Magnesiumweg,4,3812 PW,AMERSFOORT,AMERSFOORT,Bijzonder,334620072,www.hetelement.eu,BRUGJAAR,Midden
Utrecht,40180,14RC,14RC03,Meerscholen - Oostwende College vmbo havo vwo,Plecht,1,3751 WB,BUNSCHOTEN-SPAKENBURG,BUNSCHOTEN,Bijzonder,332997400,www.oostwende.nl,VBO/MAVO/HAVO,Midden
Utrecht,40180,14RC,14RC04,Meerscholen - Corderius College,De Ganskuijl,105,3817 EZ,AMERSFOORT,AMERSFOORT,Bijzonder,332473060,www.corderius.nl,VBO/MAVO/HAVO/VWO,Midden
Utrecht,40180,14RC,14RC06,Meerscholen,Hooglandseweg-Noord,55,3813 VD,AMERSFOORT,AMERSFOORT,Bijzonder,334794040,www.hetelement.eu,VBO/MAVO,Midden
Utrecht,40180,14RC,14RC13,Meerscholen - Taalcentrum Leusden,Storkstraat,8,3833 LB,LEUSDEN,LEUSDEN,Bijzonder,334794040, ,BRUGJAAR,Midden
